transaction_id,date,amount,customer_id,payment_method,merchant_id,location,device_type,transaction_type,transaction_status,merchant_category,currency,time_of_day,day_of_week,device_os,ip_address,customer_age,customer_gender,merchant_name,transaction_fee,customer_income,transaction_description,customer_zipcode,merchant_zipcode,is_fraud
4c886967-0bdf-4a6b-a72d-6522fbc0f0ad,2022-12-09,38.11764138144129,e79b696c-28dc-4a2b-b360-4c0155c7003d,Cryptocurrency,3facf820-7b28-4ee7-8122-6789276d508a,New Amandamouth,Mobile,Withdrawal,Completed,Grocery,JPY,Morning,Tuesday,iOS,180.175.24.137,29,Male,Wagner-Pearson,0.8135482273210446,42179.91386418316,Listen theory thank wind watch plant organization.,75584,97229,0
f71f781a-bcf8-4706-be5f-2e59272c3ab9,2022-12-28,165.45729630086433,88eda189-c9b6-4e6e-b734-88a77bd40de8,Bank Transfer,4e718635-088b-48c8-8a6f-6d7b0d4cec0d,Port Samanthaton,Tablet,Payment,Pending,Electronics,GBP,Evening,Sunday,Android,105.121.137.123,52,Female,"Potter, Carpenter and Zimmerman",7.098470396162244,40104.38635019998,Security through mention store would herself operation rule.,40228,32229,0
b4083115-a47f-4daa-abce-5fd1bf842206,2024-02-10,208.33584057535873,5261ade5-a09a-49a0-b76a-d1723b9cd275,PayPal,1947401c-0fdf-49af-a873-4c65dff83d15,Johnview,Desktop,Payment,Completed,Clothing,EUR,Evening,Wednesday,MacOS,36.140.34.156,59,Other,"Rogers, Rojas and Harmon",8.182225390670046,55829.051181082985,Nearly film fear read political think try.,53873,02263,0
30931587-5f9f-49ed-b8ca-27b5c6dfd048,2023-03-07,36.02044760747379,63b5f2f7-0cc5-43d7-a999-5034a5358e0b,Debit Card,56006c57-c0cc-4d6b-831e-707ebd221c41,East Christina,Mobile,Withdrawal,Pending,Travel,USD,Afternoon,Saturday,Linux,149.212.87.85,72,Other,Patel-Garcia,0.9014795513257207,52972.504145247585,Argue ten PM wife significant serve.,23274,03243,0
2571c509-7cc2-4d7a-96cb-ee30d2d32ebd,2022-07-13,195.6856693163304,67dc642d-44e9-4444-8f0d-8f4bfb37fea9,Debit Card,8bf83e72-3eba-4ae6-ac27-711c03b18680,Cherylborough,Tablet,Transfer,Failed,Clothing,USD,Evening,Sunday,Android,103.201.63.21,74,Other,Glover-Brooks,3.1170473559267404,62372.6043819216,The any increase night.,81585,51400,0
08c88b7a-01e4-453d-a987-3f04252929a0,2023-06-04,194.65269007961112,94080a40-146b-4497-8ba5-1ab3cd80078a,Debit Card,d312f1de-a350-4506-a39a-58175b86b494,Millerport,Tablet,Transfer,Failed,Entertainment,EUR,Afternoon,Monday,Windows,42.6.224.111,58,Female,King-Meyer,0.6292460011044843,23507.98161471519,Recently drug movie receive theory.,81282,81208,0
81ce89b5-b1e0-46b6-8cb2-b63d4ff174e3,2023-07-08,144.66855493197846,23965924-d301-4171-b9c7-d30b2f1a89b0,PayPal,0cb4dd84-0b1a-4c0e-9a22-27a1aa3359ce,North Mitchell,Desktop,Purchase,Completed,Travel,AUD,Night,Monday,Windows,164.82.153.87,44,Female,Nguyen-Suarez,1.9027832783481944,41875.91745866916,All I father similar high town lead.,32413,79319,0
e274266f-239e-4f6c-9ec2-a3bfce3a364a,2023-06-11,15.863836746886081,2cd9de58-b10f-4dfb-8a80-ba60a26a0bdd,Credit Card,c9d302bd-0865-40cd-9586-2c84ef1fca27,Stephenland,Tablet,Transfer,Failed,Entertainment,GBP,Evening,Sunday,Windows,146.234.22.223,32,Female,Perry-Peters,2.2225982974510177,74564.68068518574,Whom within through least.,95443,82074,0
200d1194-fc1a-4452-89b6-4fba740cef41,2023-12-02,117.22249657953292,055cd4d7-6ded-45a1-8c4c-b2e0380b81b5,PayPal,ed15e8c3-2118-435d-8a64-ae6f5536a02c,Lake Jenniferhaven,Mobile,Withdrawal,Completed,Electronics,GBP,Afternoon,Saturday,Windows,44.226.145.93,47,Male,"Martinez, Miller and Ortiz",8.322000774727702,53066.84251691607,Save our billion change simply officer.,38024,96614,0
ab15e663-10eb-45d2-8b2b-c8e5e7faeb82,2022-09-21,290.0859727325794,ba05dce0-df2f-422d-8d38-fb96dc3b6d69,Debit Card,1eae8725-718e-450d-a34f-9c88145963cb,East Justinmouth,Tablet,Withdrawal,Completed,Entertainment,AUD,Morning,Thursday,iOS,84.93.24.220,24,Female,"Nash, Young and Rivera",0.6799940374512993,46037.41393026041,Both middle century ahead agreement.,09473,28468,0
d64d1548-c3b8-44bb-9bff-874edbd367d8,2022-12-11,922.972138155235,741080bf-a47f-4cf8-81a5-614c11bd07a1,Debit Card,d18c8bd9-087f-4e6f-ac90-70efd90246b7,Miami,Smart Fridge,Transfer,Pending,Electronics,EUR,Morning,Sunday,Android,172.235.166.36,53,Other,Cherry Group,2.4479110521335254,59067.25725298458,Feel travel camera design.,52564,56871,1
51897218-36d4-47aa-8561-3d9fca582e75,2022-07-14,40.289369069926565,2e5c2c14-b133-403f-b9ae-e44921800cc0,Debit Card,0fa35696-8241-47a4-8d5b-9fbbfcd88af2,Lake Colleenberg,Tablet,Transfer,Pending,Clothing,JPY,Evening,Friday,Windows,89.234.102.146,63,Female,Johns-Mccall,0.5633448572568334,34242.95447736039,Student happen law form at.,09901,08281,0
890cdbf8-301d-4534-ad79-2cf73914e1bd,2022-05-29,69.4306487157894,9c24f54b-83fb-4129-86da-2bcda30d3b94,Bank Transfer,08e40250-429d-444b-b698-17519a80b4ac,Martinhaven,Tablet,Withdrawal,Failed,Grocery,JPY,Night,Thursday,Android,75.230.103.85,41,Female,Jones-Sanders,0.0735742948337802,69289.61095996827,Fall summer forward company through customer.,28367,38327,0
d71bec53-929e-4ab6-a76c-1ec295fbbb99,2022-06-30,103.76819536367559,ae91c1a5-1e88-46da-bb55-922881ca4a20,Credit Card,83d5929d-4b77-453d-b749-daa40ad7085b,Bentleyview,Desktop,Withdrawal,Completed,Clothing,EUR,Morning,Sunday,Android,14.244.56.241,35,Male,Jennings-Fernandez,0.6709966996406386,45092.009348432235,Visit cover operation man nearly and score.,21462,78387,0
65c1f51f-560a-4b41-9614-5e260ac1bef3,2022-09-16,71.45146654134443,ea422aae-f0f4-48ec-8834-04ee76a4e249,PayPal,5ec5e95e-5f53-4929-a44a-65be9f24536b,Masonview,Mobile,Withdrawal,Pending,Entertainment,JPY,Afternoon,Saturday,MacOS,40.39.3.105,41,Male,Perry-Herrera,3.0874435591040807,22104.792256995122,Program then what group short available drive yet.,14749,20454,0
5f89f52e-e948-4ea4-9d80-72eba176f917,2024-01-06,12.777989763392197,c48b9c02-11b1-4b49-aa68-60fe771384a9,Debit Card,edbe544f-3657-4ab0-ab12-b0f0d7f122d6,Claytonmouth,Tablet,Withdrawal,Failed,Electronics,EUR,Afternoon,Tuesday,iOS,186.47.143.108,49,Male,Murphy-Velez,5.526533974470072,70143.73047878286,Of second break despite.,57548,70945,0
148a2b02-ae45-4f49-93a1-567ad9259eb4,2022-10-06,37.40595335387715,9d6e1394-2884-4ef0-b26d-d853c5b3140a,Cryptocurrency,20c6d5db-09f6-417b-9a9f-4c0b9e23b9fd,Hermanburgh,Mobile,Withdrawal,Failed,Entertainment,GBP,Morning,Tuesday,MacOS,20.97.122.155,29,Male,"Bauer, Meyers and Conley",0.05295354386893442,66710.40353642264,Record impact course improve economic TV many.,62860,49431,0
bddd105b-4bce-4376-b144-8f6544e03ace,2023-04-13,162.1490405578803,d0e98960-ee9d-40cb-85a9-57d7d893f15b,Credit Card,e7bf4f22-9c11-44d0-a42e-f63a72ae8752,Kimberlyside,Desktop,Transfer,Pending,Grocery,GBP,Morning,Tuesday,Linux,84.211.111.108,45,Other,Avila PLC,0.23771643312643773,43683.84528630783,Firm about reason move least.,43384,51877,0
e03d84ac-a2ce-4e53-904b-af6abde12d1e,2023-09-07,197.62934034128037,3ab194af-f54b-433b-bde9-86842f8129dd,Cryptocurrency,563acf7d-dae0-4dc8-82c9-4b23756781b1,Port Michael,Mobile,Transfer,Failed,Travel,AUD,Morning,Friday,Linux,91.228.62.183,28,Female,Green-Davis,0.9235078479846768,67256.25917093313,And first page mouth.,18563,41386,0
c6a9bc88-9785-473d-b1ce-75975ce4a601,2022-07-19,14.768831082190703,86773253-6e32-4def-8872-432c95daf4c3,Credit Card,f042fe9b-7484-4f7e-abcf-6abedfadddec,Sandersview,Desktop,Purchase,Pending,Travel,EUR,Night,Sunday,Linux,152.127.89.217,20,Female,Jones Inc,1.204839287960013,62566.24928591864,Including hospital write western my idea often into.,75335,49930,0
cff6caae-aa72-4aba-aaf6-d140e52bc584,2024-01-31,304.46442455149077,ae532a2e-8732-42dd-a23b-72115e0f63d6,Debit Card,ec3f1340-1a83-4064-b3ae-a11bf7ec458b,Waltonville,Mobile,Purchase,Completed,Travel,JPY,Night,Monday,MacOS,189.17.154.132,54,Male,Lyons-Smith,5.266014630018933,72635.82799880244,Security discuss race run rock guy.,86223,58895,1
800398e3-17a7-4702-b909-3654586c7d32,2022-11-28,39.8721822025955,b3f67065-45b9-46cb-806c-f63acf624529,Credit Card,8f5659f2-f1b3-4839-810a-39bf7fcf906b,South Brittany,Mobile,Payment,Failed,Entertainment,EUR,Evening,Saturday,Android,206.199.81.238,20,Other,"Fletcher, Navarro and Crawford",0.04212576462772772,48637.410799473,Seven push teacher citizen above century study.,80105,48050,0
eec69fcf-9de9-4964-a1a8-1154966e2e6e,2022-10-14,108.56380356598943,6d63c1af-d0e2-4a6a-ae93-dfbe982d8e6a,Credit Card,bee1574b-0e74-4575-840d-933aef294b96,North Kevin,Tablet,Purchase,Completed,Travel,USD,Afternoon,Wednesday,Linux,46.144.185.21,46,Other,"Gonzalez, Tran and Benton",3.7809795193966975,52798.97185386206,May behind yourself produce computer daughter on people.,68451,46234,0
4a0fb206-59b5-44d3-b763-230f0c6807c7,2022-05-27,139.3621724626525,30371d3d-0719-4006-a80e-34db222f6e7a,Debit Card,48e5a037-cfc0-486a-9ce0-036b64d74389,Amandaton,Mobile,Transfer,Pending,Electronics,AUD,Evening,Wednesday,Linux,16.7.171.107,49,Male,"May, Rosales and Clark",1.4449906580171166,74943.47114547946,Unit today start wish ground girl they hard.,09759,55365,0
4f601071-97a9-4670-b51f-31e5ed2d7a48,2024-01-09,167.10273710696745,5e08492f-75e1-4250-aa8e-bdcd17eae29d,Cryptocurrency,ce9e687f-2535-438b-af1b-cc9f79f3e5ee,New Deborahbury,Tablet,Purchase,Completed,Grocery,USD,Evening,Tuesday,MacOS,55.129.59.99,71,Male,"Snyder, Weber and Smith",0.4834958011992897,12571.330464987332,Instead feeling nature one.,28822,92264,0
2f5bb73d-36fd-4445-9267-330a03c93609,2024-01-21,291.41467976536853,f41cc076-8d23-4611-8f14-f0fe97e18d65,Cryptocurrency,aa9702ec-2a67-4d9a-8db1-84b0fc5d272a,Lake Joshua,Tablet,Purchase,Pending,Clothing,AUD,Afternoon,Sunday,Android,38.58.162.101,55,Male,Roberts Group,0.4365893542031738,46308.131208359184,Important fact serious father involve.,48815,94148,0
ea38371c-a802-4f52-978d-2f2b4b9134fa,2023-12-05,37.530388739904225,59a0f05e-e554-407c-8117-6c69e8d1ff24,Bank Transfer,a054493b-00e8-4546-b7b5-d433290d940c,Lake Sabrinaland,Mobile,Transfer,Failed,Electronics,AUD,Afternoon,Tuesday,Linux,96.211.7.75,48,Female,Jones-White,0.10255199200301018,67071.97984437877,Prove air operation skill decade.,91096,44386,0
a35b7472-fca8-4ccd-8dfe-41d85049e849,2023-06-29,195.5501178144582,046223f1-9d95-43b9-9ee3-285a8738ea1d,Cryptocurrency,d02e59ed-8d86-45bc-a8bc-206529dd59ca,Port Matthewside,Tablet,Withdrawal,Failed,Grocery,AUD,Afternoon,Sunday,iOS,27.77.39.54,73,Male,Knight Ltd,0.5651540096863585,33535.532356063675,Reveal off fire action.,36084,88266,0
b49fcf0f-a04b-4f0a-8156-7d2e6c61582e,2024-02-11,14.120291903516643,1519cb82-dfd4-4b32-98d5-fdc2e9223d91,Cryptocurrency,910c46a0-ae60-4d88-92d1-bfe2646a479c,South Amy,Mobile,Transfer,Failed,Clothing,USD,Evening,Tuesday,Linux,73.60.2.173,18,Female,Johns-Knight,7.344591014627157,52591.25148632483,Do a stock as cell field foreign.,69799,84485,0
5ce10d25-0c39-44a6-8669-35e2fcb628a3,2023-05-12,122.09185978626802,3589d9ba-97c2-4b43-9889-ab8ce2c2b8ed,Credit Card,1e495f03-2e1a-4982-9e12-ea96135eba39,New Michael,Tablet,Transfer,Completed,Travel,AUD,Night,Friday,MacOS,128.67.166.16,54,Male,"Dillon, Evans and Thompson",3.198675372692487,43443.763919421355,Computer difference great approach defense entire.,17938,35883,0
9af80b22-77dc-42cf-ab1f-1922968ea18f,2023-12-13,135.47093780726186,edcc777a-2a8e-415a-bcb1-6b9b7f46d324,Bank Transfer,90e087d1-7a6f-48de-89aa-33fb4f61a56e,New Rodney,Tablet,Payment,Completed,Clothing,EUR,Afternoon,Wednesday,MacOS,173.149.158.200,38,Male,"Hayden, Bryan and Brown",6.56128469988518,31533.324049615883,Them skin bar none.,73285,59746,0
76974214-9812-48ec-8d53-8999010bc4f3,2024-01-26,406.63566347026085,8f3683bb-1825-4364-9728-7f78b96778ba,Debit Card,f8f2109f-2647-46e9-9a5a-dd703ef70fe5,San Francisco,Smart Fridge,Payment,Completed,Entertainment,EUR,Morning,Thursday,iOS,177.5.207.110,63,Other,Hansen-Wood,0.3373871130814346,43886.84952337599,Later action add person risk you north.,68314,83998,1
0862b959-be0f-4f7c-9989-59f2ca4df0cf,2022-06-23,29.077315979045647,6aa11bb5-0425-4961-a9c4-f8cbd74c6cde,Debit Card,d9af3699-e7fb-4413-ba37-a77983978243,Jenniferville,Desktop,Payment,Pending,Entertainment,USD,Night,Monday,Android,56.39.115.41,58,Other,Shaw Inc,1.5932688762999594,52910.19849107247,Out throughout gas same great.,49154,54173,0
cc8f8d48-df90-4c9f-a9d9-0a9cd2412c96,2023-03-08,206.39079905255403,c9a35b6a-bced-4fb9-aae0-1b8310c8bd4b,PayPal,8a81db7a-d63f-4f07-a6ae-3ec2984166ec,Port Chadshire,Mobile,Withdrawal,Failed,Travel,GBP,Night,Thursday,iOS,137.72.232.122,59,Female,Hoover Ltd,5.379829171112021,63370.73305824128,Fall company doctor sing someone debate.,67565,92144,1
66a6e941-7d32-4364-9936-48b5b22d4625,2024-02-09,18.49551777757218,b9eae442-768f-4588-92ea-45ec754c792f,Bank Transfer,714909fc-60aa-41eb-b69d-a69708528426,North Phillip,Tablet,Purchase,Completed,Travel,GBP,Night,Monday,Linux,151.37.39.118,37,Female,"Williams, Lopez and Haas",2.1584830714741,79876.1400542902,Congress learn interview event.,61271,43970,0
8bd68bca-05fa-4d49-acb4-a1a285dcd911,2024-04-25,5.512672895569121,c735e656-b278-4b96-be75-182e7cce20ea,Credit Card,e0587498-dbde-41c4-819e-8b8720afe37d,East Sandrastad,Desktop,Payment,Pending,Electronics,USD,Night,Friday,MacOS,84.140.124.51,71,Other,Jimenez-Hunt,0.04046001890508748,42103.46114000302,Really responsibility market.,32738,55095,0
ee9bbc46-7d2b-4018-9416-0201c82a393d,2022-11-17,126.39528090364833,3018d7c0-7cda-447d-baec-986419439de7,PayPal,7513c764-acd2-4db6-a6b1-0ff2d9544487,Shannonstad,Desktop,Transfer,Completed,Electronics,AUD,Afternoon,Monday,Android,169.29.234.231,77,Other,Reid PLC,0.14444244093924347,58443.774443220515,Do tax meet land.,46592,59624,0
adedaa49-440c-48a6-9369-22d7b2515b89,2024-02-21,64.52635514220833,aeaabcb2-8580-45e1-bf36-c97915a41b45,PayPal,364462a2-005f-4086-acaf-638abda9f7c6,Lake Nicholas,Desktop,Payment,Pending,Entertainment,AUD,Evening,Friday,Linux,70.181.220.179,28,Female,Leon-Martin,1.0958596024718132,69267.22330763485,Role run prepare blue art service must.,79905,53628,0
74db40e9-95b7-40be-93d0-eafdc3f6082d,2023-05-02,189.1124791748205,de3155b1-f608-4923-9159-fe488256f0e6,Debit Card,eda6047c-cbbc-43e6-b444-ac0cc50ebdb3,Alexisbury,Tablet,Transfer,Failed,Grocery,AUD,Morning,Wednesday,iOS,124.240.94.123,76,Other,Murray Ltd,0.9701295009957822,55604.92036084262,Eat meet usually everyone individual road after.,17684,61656,0
ec2faabe-54a6-4707-98a3-10b2a39e5454,2023-03-11,48.35301269178374,e6d0a9ca-6b12-4379-ac05-4fda2221becd,Cryptocurrency,be3e9446-3939-442c-849a-920dfdf46db5,Paulland,Mobile,Withdrawal,Completed,Electronics,USD,Morning,Sunday,Linux,109.248.183.29,27,Female,Barker LLC,4.408974048415724,35589.88873012839,Not occur thought.,92606,15146,0
6c83f3c7-289e-45ae-877c-f3b7b2b60bf8,2022-07-06,132.65187305104456,ebaebfa2-e04b-4f3c-8683-f47592820eda,Credit Card,f0c04441-9e68-404d-8275-6b1b76839c44,Las Vegas,Smart TV,Payment,Failed,Grocery,AUD,Evening,Sunday,iOS,153.209.13.129,72,Male,Lopez-Ray,3.0305987497841524,67320.60753611833,Cause season fine.,65268,03828,1
06bcac61-2532-43b5-ac77-63ddb2259617,2024-01-01,181.0588788258039,98bc7efa-a57e-4021-9af0-d2e3e59fb2fd,Bank Transfer,f81d0a2f-9e5b-4589-b8e6-f8eeae417fa9,Port Brandonmouth,Tablet,Transfer,Completed,Entertainment,EUR,Evening,Monday,Windows,218.114.123.1,20,Other,"Porter, Buck and Ray",0.2834788933397835,71622.9569698186,I various be paper.,70033,95716,0
16c3765d-7c1f-42b5-9c9a-30fb08a14bd3,2024-04-24,313.1338535359721,a2563260-33c6-467e-a47b-3801533f1233,PayPal,1a731b4f-b07b-48ce-91bd-a33bd5340b7c,Miami,Smart Fridge,Purchase,Pending,Electronics,AUD,Night,Tuesday,Windows,134.243.203.14,77,Female,Thomas PLC,0.18751872065200473,60996.60527998468,Fly option yard.,23790,27290,1
64947d82-b74f-4aed-b19a-11edb9e472b0,2023-11-09,20.972867496333556,ffdaddf3-c9d3-4ce7-9525-b971d3b4528a,Credit Card,e0cac424-03b7-49f7-a495-95729b351a47,Lake Daniel,Tablet,Withdrawal,Failed,Grocery,USD,Afternoon,Tuesday,MacOS,17.35.169.171,65,Male,Lopez Group,4.033665559997667,44121.04674643567,Next too else modern represent last.,97719,23011,0
86e9a9c9-11ce-4edb-b8d2-adee3e5edbe5,2023-06-19,698.7245750390031,52d5a640-467e-4f1c-b15e-d9d62d46863d,Debit Card,fc619f4d-d514-4d1e-a69c-2f855432a383,Las Vegas,Smart Fridge,Transfer,Completed,Grocery,AUD,Morning,Sunday,Android,171.22.99.59,71,Other,Smith Group,1.1947961504178117,48742.762504707876,Why leave example charge car medical wish.,40190,82179,1
5a25f141-902a-4a44-b571-a88e58be8955,2024-03-17,71.56252060629814,9bee8773-ca2e-477f-8058-245bbc2a5aba,PayPal,5d84ee1c-4b33-4ca5-a0a2-6b8af8801792,East William,Desktop,Purchase,Completed,Electronics,EUR,Night,Friday,MacOS,141.222.209.60,31,Female,Miller Ltd,0.3709797502783521,19928.1254006184,Life you must huge perform.,00907,15756,0
4333e7f3-3ba3-4aec-a9e7-19095ee034b6,2023-06-22,92.71317394188783,acb88162-e887-48ac-9188-1444bf2aa619,PayPal,80e7542e-c40f-49f4-a3e3-a67d5f295503,North Lisa,Desktop,Purchase,Failed,Travel,USD,Night,Wednesday,Linux,214.254.234.248,62,Female,"Smith, Sims and Walton",4.577160376076011,53954.075127067365,Happen tax serious difficult.,57749,65380,0
c4c82bb3-7f44-462c-be74-a21cff64de5e,2022-11-03,61.78511139964916,a4eb40de-635b-43c4-b4ec-9e1cf286f9f2,Debit Card,a90acf7e-09b7-4e0a-b212-ac163bd4e5cd,Joannastad,Tablet,Transfer,Pending,Clothing,GBP,Afternoon,Friday,Windows,194.160.116.144,62,Female,"Richardson, Davis and Aguilar",2.5485734928604726,66009.4930411284,Sell full door among.,76723,86371,0
7bf07ea0-0cf8-4f8d-a0f8-63116f47ae2f,2023-10-11,176.4391319966088,954cc8b4-300e-432c-b0c0-0293fde5e48f,Debit Card,db0b54b1-2838-4b67-9591-98cfb2cea9fe,East Randy,Desktop,Payment,Failed,Travel,USD,Morning,Thursday,MacOS,180.182.203.241,48,Female,Ferguson-Kelley,0.35808892268617865,32714.46897783242,Plan medical rise.,54314,08233,0
dd0aaac1-8025-4364-8dd5-7e2150ac565a,2023-07-16,176.93878838442362,f56100d5-f018-43eb-8ce1-2d41d399b9c1,Debit Card,aa8513cb-bd40-46b7-b14b-9016d57d3ff5,Lake Alexandraborough,Mobile,Purchase,Completed,Clothing,JPY,Evening,Thursday,iOS,221.82.156.153,52,Other,"Johnson, Jones and Lee",1.8642053084750976,50800.16995057038,Huge street service could.,15725,99950,0
0bf075c3-dcb5-45b1-b47f-5d1931b190c9,2023-06-09,123.57690627371099,41ba88a5-16c2-483e-bb1b-e87244443cd7,Credit Card,7414c813-0be6-4874-bd07-9c29770073ec,Fuentesstad,Mobile,Withdrawal,Failed,Grocery,GBP,Night,Thursday,Android,18.3.174.232,77,Male,Fields-Herring,1.2670582175090979,41202.34494574152,Small life financial dream ever coach.,51140,38010,0
40efe946-f9ba-4946-8fc4-97ab87fcf072,2023-10-05,11.138012766315978,01284103-1b38-4f1b-9db4-e9ed252e211f,Credit Card,372495bb-eea6-40e3-9def-36bf85909413,West Jorgemouth,Mobile,Purchase,Failed,Electronics,GBP,Morning,Tuesday,Windows,156.201.158.113,71,Female,Simpson Ltd,0.5921136728729783,70632.77354475322,Cultural see strategy service opportunity him.,17122,88568,0
6f7a7538-f5e1-495c-a444-10fda823232e,2022-07-13,182.54436356623233,810b9043-5efa-4977-9f7d-8c1dde638319,Credit Card,003892db-c4e0-4b8d-a74c-f225bfa7c313,Lake Nicole,Mobile,Payment,Pending,Entertainment,USD,Morning,Saturday,Android,168.87.193.150,66,Female,Garcia and Sons,1.7884307000374917,62296.18964790275,Commercial add middle cost.,33460,20365,0
c009ea14-87fc-4762-9e3b-2adb8447cf23,2023-09-11,111.17369835024394,6cb3dff3-5358-4583-94c7-f4b21164de2a,Cryptocurrency,e9f60ccd-66a8-4445-9335-e6fc26a78886,Jamieton,Mobile,Withdrawal,Pending,Electronics,JPY,Night,Thursday,Android,96.192.0.114,26,Other,Anderson-Shaw,1.160364563411661,66080.94099083818,No than enjoy language kitchen prevent plant.,63431,65020,0
8caf052c-32be-4124-8267-973de1f72256,2022-12-11,119.41022324431974,33f35f5f-1f34-4402-83f9-c96f5592daef,PayPal,4c43549a-51aa-4865-b093-914dfd83606c,Christophertown,Desktop,Withdrawal,Failed,Travel,GBP,Morning,Monday,Windows,78.14.255.165,71,Male,Hill and Sons,1.649482739356028,51012.09512520147,Thus man let include matter single.,28103,22632,0
20c4af39-de90-4354-8fc2-1c61ad6432e8,2022-06-21,45.09586856313101,68dc5a45-49df-4d99-b139-30748c25c856,Credit Card,55850015-31a1-4152-8dff-559a131414e6,Jennaview,Desktop,Withdrawal,Pending,Clothing,AUD,Afternoon,Thursday,iOS,190.128.80.40,23,Other,Hensley Group,0.6935410249275313,57575.661293806406,End deep Mr boy.,51810,11518,0
644d54cc-0a6c-40e4-b806-9a8acb2afb26,2024-01-11,908.3542627567035,ea922881-ad99-4ef5-96da-31d2bb90d5a9,Cryptocurrency,e29a655a-4ab1-45cb-92bd-5d6f4b39db7f,Miami,Smart TV,Transfer,Pending,Electronics,JPY,Morning,Tuesday,iOS,70.79.30.201,79,Other,Atkinson LLC,2.58351840137179,32881.85682211697,Draw offer others.,77238,04486,1
e8bcb42a-d5d4-4739-8ce2-fe944e4c4f37,2023-03-25,129.23363686902943,306656f4-eeb5-47fe-867e-29da83c88a3b,PayPal,3c37e2ec-b60b-4f21-a0ed-732ee931cebc,Port Krista,Mobile,Purchase,Completed,Clothing,JPY,Afternoon,Monday,iOS,190.217.108.63,46,Other,"Thomas, Stewart and Garcia",1.1124582684018323,50541.30404598269,Along true individual loss agreement.,92116,17744,0
14e0b9e1-31dd-4b99-8d61-79dc3092f67f,2022-08-02,66.6901550160074,cc13daf5-be55-4143-acc3-503b1f6e9cfe,Credit Card,afb658bd-35b7-4f7e-8329-7dfe8feda740,Miami,Smart TV,Payment,Pending,Travel,USD,Night,Wednesday,Android,150.254.5.254,69,Other,Patrick-Thomas,3.354599302116957,37982.95044198424,Knowledge little see gas year should loss.,37818,26037,1
267ff564-9f89-4a83-bed2-8127683338ff,2024-01-01,52.38737724897916,a9bd19b3-e9e2-4c6d-9a78-9956b4869737,Debit Card,50be3c94-fc85-4d17-bae8-62f840f12bcb,North John,Desktop,Transfer,Failed,Travel,USD,Morning,Friday,iOS,60.28.204.148,63,Female,Green-Johnson,1.8734468739985393,37604.42356884322,Trip get girl soldier off that.,01143,10476,0
de190366-96e9-4e66-9664-f6c2fc5b8ab9,2022-09-14,217.48989175662197,c05d2f6f-944a-4986-a8cf-c8cb1f279858,Bank Transfer,788fccdc-f6b9-4d21-b2cb-01f1cc060e9e,Watsonmouth,Desktop,Transfer,Failed,Electronics,USD,Afternoon,Friday,Linux,33.85.218.73,70,Female,Arnold Group,0.5579783345831547,33625.059806166966,Mother school candidate two.,42999,42071,0
dbba9ae0-62dc-4faa-9ed2-dd0716ca30ae,2023-01-26,4.834679925243193,08503217-6769-43fb-854c-d6075dc9dfa5,Credit Card,5f70ebd4-f2f1-49b8-8dfa-7543ab812785,Davishaven,Tablet,Withdrawal,Completed,Entertainment,JPY,Afternoon,Saturday,Linux,151.75.175.108,69,Other,Palmer Ltd,0.8334842478035774,30508.83187662031,Resource everything white anyone including.,42655,30588,0
c9c49fca-832c-4601-9017-5f2d30bab805,2023-04-21,325.4933655904071,4bbff66e-bfd4-49a8-a539-da8b2821dd35,Bank Transfer,90812822-2258-40b0-888d-6ba09d0bf26e,South Justinstad,Tablet,Transfer,Completed,Entertainment,EUR,Morning,Monday,iOS,37.77.125.102,39,Male,Hernandez and Sons,0.6755136767948523,40498.818688444975,Account beat none wide very.,76621,91458,0
14820765-278b-4c34-b8bd-4e4558a558f0,2024-05-03,113.6820727501,f58ea9b0-b096-4603-b76b-2997ad979cff,Credit Card,3a47cb4f-9939-41d1-95d9-11789f7b40e8,Mayermouth,Tablet,Purchase,Completed,Clothing,USD,Night,Saturday,iOS,134.48.221.245,72,Male,"Villegas, Wilson and Gallagher",0.8903987894576678,54940.90028927658,Bring face this site condition hard compare.,67248,35552,0
c3f0b4b2-bd9f-4612-af99-01a3ecc6aaa9,2023-12-09,983.6359237683706,13ffb626-9350-4879-9317-07316894279e,Debit Card,63c997ec-749e-44a8-9b62-50931ce0efb6,Miami,Smart TV,Transfer,Failed,Electronics,EUR,Evening,Monday,Windows,211.151.216.216,66,Other,Turner Inc,0.3762719534607869,49282.45151965204,Out TV today.,08592,08394,1
f73b0696-0221-45da-9fff-2fe315c6a44f,2023-08-04,31.547714322600218,dd5804c7-19a6-4ba1-8ac5-ed89b6ace9dc,Bank Transfer,dfe5ef61-a48b-4163-9022-4027d9c36b41,Cliffordside,Desktop,Transfer,Failed,Grocery,GBP,Evening,Saturday,Windows,10.209.253.23,63,Female,"Marquez, Rodriguez and Smith",1.2910100274762408,76764.07840623758,Senior she environment strategy.,43306,85519,0
72cf9be2-c3ab-490f-a8f4-e60b0788e8d1,2022-08-13,28.60724202894348,67772579-3edd-4b5f-b941-bc6f421944cc,Cryptocurrency,64edeec4-b785-4c9a-85fa-3d7df8ff1150,Lake Melissastad,Desktop,Withdrawal,Pending,Travel,AUD,Morning,Friday,MacOS,62.231.69.108,20,Female,"Smith, Jackson and Silva",0.10070907975832184,67907.55605410706,Late staff idea film growth.,16814,97712,0
